title,link,description,cap_xet_xu,ap_dung_an_le,loai,dinh_chinh,thong_tin,pdf_link
Quyết định:số 1087 ngày 27/12/2024 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732918t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng đặt cọc,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Hủy Bản án dân sự sơ thẩm số 2187/2024/DS-ST ngày 30/5/2024 của Tòa án nhân dân thành phố T, Thành phố H và đình chỉ giải quyết vụ án thụ lý số 893/2024/TLPT-DS ngày 13 tháng 11 năm 2024 về việc “Tranh chấp hợp đồng đặt cọc”",https://congbobanan.toaan.gov.vn/5ta1732918t1cvn/1087__QDPTDS__2024__KO_AD_ANLE__27122024.pdf
Quyết định:số 915 ngày 31/10/2024 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732915t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tín dụng,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Đình chỉ xét xử phúc thẩm vụ án dân sự thụ lý số: 589/TLPT-DS ngày 30 tháng 7 năm 2024 về việc: “Tranh chấp hợp đồng tín dụng”,https://congbobanan.toaan.gov.vn/5ta1732915t1cvn/915__QDPTDS__2024__KO_AD_ANLE__31102024.pdf
Quyết định:số 120 ngày 12/02/2025 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732911t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tín dụng,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Đình chỉ xét xử phúc thẩm vụ án dân sự thụ lý số: 1114/TLPT-DS ngày 17 tháng 12 năm 2024 về việc: “Tranh chấp hợp đồng tín dụng”,https://congbobanan.toaan.gov.vn/5ta1732911t1cvn/120__QDPTDS__2025__KO_AD_ANLE__12022025.pdf
Bản án:số 118 ngày 12/02/2025 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732910t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Sửa Bản án sơ thẩm số: 4016/2024/DS-ST ngày 28/8/2024 của Tòa án nhân dân thành phố T, Thành phố H",https://congbobanan.toaan.gov.vn/5ta1732910t1cvn/118__DSPT__2025__KO_AD_ANLE__12022025.pdf
Bản án:số 550 ngày 19/06/2024 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732912t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Giữ nguyên Bản án dân sự sơ thẩm số: 47/2023/DS-ST ngày 06/9/2023 của Tòa án nhân dân Quận C, Thành phố H",https://congbobanan.toaan.gov.vn/5ta1732912t1cvn/550__DSPT__2024__KO_AD_ANLE__1962024.pdf
Bản án:số 717 ngày 20/08/2024 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732914t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Sửa Bản án sơ thẩm số: 133/2024/DS-ST ngày 28/5/2024 của Tòa án nhân dân Quận A, Thành phố H. Chấp nhận yêu cầu khởi kiện của nguyên đơn.",https://congbobanan.toaan.gov.vn/5ta1732914t1cvn/717__DSPT__2024__KO_AD_ANLE__2082024.pdf
Bản án:số 574 ngày 25/06/2024 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732913t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Sửa Bản án dân sự sơ thẩm số: 28/2024/DS-ST ngày 18 tháng 01 năm 2024 của Tòa án nhân dân huyện C, Thành phố H",https://congbobanan.toaan.gov.vn/5ta1732913t1cvn/574__DSPT__2024__KO_AD_ANLE__256.pdf
Bản án:số 825 ngày 18/09/2024 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732936t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng dịch vụ,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Sửa Bản án dân sự sơ thẩm số 110/2024/DS-ST ngày 19 tháng 4 năm 2024 của Tòa án nhân dân Quận A, Thành phố H",https://congbobanan.toaan.gov.vn/5ta1732936t1cvn/825__DSPT__2024__KO_AD_ANLE__1892024.pdf
Bản án:số 844 ngày 20/09/2024 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732937t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Sửa Bản án dân sự sơ thẩm số: 191/2024/DS-ST ngày 02/5/2024 của Tòa án nhân dân Quận A, Thành phố H",https://congbobanan.toaan.gov.vn/5ta1732937t1cvn/844__DSPT__2024__KO_AD_ANLE__2092024.pdf
Bản án:số 980 ngày 03/12/2024 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732916t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Giữ nguyên Bản án dân sự sơ thẩm số: 2073/2024/DS-ST ngày 27/5/2024 của Tòa án nhân dân thành phố T, Thành phố H",https://congbobanan.toaan.gov.vn/5ta1732916t1cvn/980__DSPT__2024__KO_AD_ANLE__03122024.pdf
Bản án:số 1079 ngày 26/12/2024 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732917t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Sửa Bản án dân sự sơ thẩm số 45/2024/DS-ST ngày 19/8/2024 của Tòa án nhân dân huyện C, Thành phố H",https://congbobanan.toaan.gov.vn/5ta1732917t1cvn/1079__DSPT__2024__KO_AD_ANLE__26122024.pdf
Bản án:số 87 ngày 21/01/2025 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732934t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng dịch vụ,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Giữ nguyên Bản án dân sự sơ thẩm số: 518/2024/DS-ST ngày 25/7/2024 của Tòa án nhân dân quận T, Thành phố H",https://congbobanan.toaan.gov.vn/5ta1732934t1cvn/87__DSPT__2025__KO_AD_ANLE__21012025.pdf
Bản án:số 23 ngày 09/01/2025 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732931t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Sửa bản án sơ thẩm số: 237/2024/DS-ST ngày 23 tháng 9 năm 2024 của Tòa án nhân dân Quận D, Thành phố H",https://congbobanan.toaan.gov.vn/5ta1732931t1cvn/23__DSPT_2025__KO_AD_ANLE__09012025.pdf
Bản án:số 52 ngày 15/01/2025 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732933t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng dịch vụ,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Giữ nguyên Bản án dân sự sơ thẩm số 4193/2024/DS-ST ngày 05/9/2024 của Tòa án nhân dân thành phố T, Thành phố H",https://congbobanan.toaan.gov.vn/5ta1732933t1cvn/52_DSPT__2025__KO_AD_ANLE__15012025.pdf
Bản án:số 47 ngày 15/01/2025 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732932t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về chia tài sản chung,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Hủy bản án sơ thẩm số: 3001/2024/DS-ST ngày 10 tháng 7 năm 2024 của Tòa án nhân dân thành phố T, Thành phố H và chuyển hồ sơ vụ án cho Tòa án nhân dân thành phố T, Thành phố H giải quyết lại vụ án theo thủ tục sơ thẩm.",https://congbobanan.toaan.gov.vn/5ta1732932t1cvn/47_DSPT__2025__KO_AD_ANLE__15012025.pdf
Bản án:số 17 ngày 08/01/2025 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1732930t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng đặt cọc,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Giữ nguyên Bản án sơ thẩm số 443/2024/DS-ST ngày 24/7/2024 của Tòa án nhân dân Quận A, Thành phố H",https://congbobanan.toaan.gov.vn/5ta1732930t1cvn/17__DSPT__2025__KO_AD_ANLE__08012025.pdf
Bản án:số 129 ngày 13/02/2025 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1736458t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng dịch vụ,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Chấp nhận toàn bộ kháng nghị,https://congbobanan.toaan.gov.vn/5ta1736458t1cvn/129_2025_DSPT_0.pdf
Bản án:số 149 ngày 19/02/2025 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1736415t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tặng cho tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Không chấp nhận yêu cầu kháng cáo,https://congbobanan.toaan.gov.vn/5ta1736415t1cvn/149_2025_DSPT_0.pdf
Bản án:số 144 ngày 18/02/2025 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1736394t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng dịch vụ,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Không chấp nhận yêu cầu kháng cáo,https://congbobanan.toaan.gov.vn/5ta1736394t1cvn/144_2025_DSPT_0.pdf
Bản án:số 175 ngày 27/02/2025 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1736347t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng ủy quyền,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Không chấp nhận yêu cầu kháng cáo,https://congbobanan.toaan.gov.vn/5ta1736347t1cvn/175_2025_DSPT_0.pdf
Quyết định:số 923 ngày 11/11/2024 của TAND TP. Hồ Chí Minh(14.03.2025),https://congbobanan.toaan.gov.vn/2ta1736242t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Quyết định đình chỉ giải quyết vụ án dân sự về việc “Tranh chấp hợp đồng vay tài sản""",https://congbobanan.toaan.gov.vn/5ta1736242t1cvn/923QDPTKHONG11112024.pdf
Bản án:số 892 ngày 30/09/2024 của TAND TP. Hồ Chí Minh(12.03.2025),https://congbobanan.toaan.gov.vn/2ta1734794t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Sơ thẩm,Có áp dụng,Dân sự,0,"Thông tin về vụ/việc:Tranh chấp quyền sử dụng đất, quyền sở hữu nhà ở",https://congbobanan.toaan.gov.vn/5ta1734794t1cvn/892DSSTKHONG3092024.pdf
Bản án:số 803 ngày 13/09/2024 của TAND TP. Hồ Chí Minh(12.03.2025),https://congbobanan.toaan.gov.vn/2ta1734674t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về thừa kế tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp chia thừa kế,https://congbobanan.toaan.gov.vn/5ta1734674t1cvn/803DSPTKHONG_1392024.pdf
Bản án:số 967/2024/DS-PT ngày 28/11/2024 của TAND TP. Hồ Chí Minh(11.03.2025),https://congbobanan.toaan.gov.vn/2ta1734219t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng dịch vụ,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng thi công xây dựng; hợp đồng dịch vụ,https://congbobanan.toaan.gov.vn/5ta1734219t1cvn/967DSPTKHONG28112024.pdf
Quyết định:số 200 ngày 07/06/2024 của TAND TP. Hồ Chí Minh(11.03.2025),https://congbobanan.toaan.gov.vn/2ta1734044t1cvn/chi-tiet-ban-an,"Đối tượng khởi kiện:QĐ hành chính, hành vi hành chính trong việc áp dụng biện pháp cưỡng chế thi hành, quyết định xừ phạt vi phạm hành chính",Sơ thẩm,Không,Hành chính,0,Thông tin về vụ án:Khiếu kiện quyết định hành chính,https://congbobanan.toaan.gov.vn/5ta1734044t1cvn/200QDSTKHONG07062024.pdf
Quyết định:số 93/2024/QĐST-DS ngày 23/02/2024 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1731867t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về quyền sở hữu và các quyền khác đối với tài sản,Sơ thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Lê Văn H - Nguyễn Văn G
Quyết định đình chỉ giải quyết vụ án dân sự số 93/2024/QĐST-DS về việc ""Tranh chấp quyền sở hữu nhà""",https://congbobanan.toaan.gov.vn/5ta1731867t1cvn/93_DSST_2024_khong_23022024.pdf
Bản án:số 630/2024/DS-PT ngày 12/07/2024 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1731869t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tín dụng,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Ngân hàng Thương mại Cổ phần Á - Phan Thanh N
Bản án số: 630/2024/DS-PT về việc: ""Tranh chấp hợp đồng tín dụng""",https://congbobanan.toaan.gov.vn/5ta1731869t1cvn/630_DSPT_2024_khong_1272024.pdf
Quyết định:số 329/2024/QĐST-DS ngày 03/06/2024 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1731871t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về thừa kế tài sản,Sơ thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Nguyễn Văn H - Nguyễn Thị P
Quyết định đình chỉ số: 329/2024/QĐST-DS về việc: ""Tranh chấp về thừa kế tài sản""",https://congbobanan.toaan.gov.vn/5ta1731871t1cvn/329_DSST_2024_khong_03062024.pdf
Quyết định:số 937/2024/QĐST-DS ngày 06/11/2024 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1731924t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Sơ thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Nguyễn Thị K - Phan Thị H
Quyết định đình chỉ giải quyết vụ án dân sự số 937/2024/QĐST-DS về việc: ""Tranh chấp quyền sử dụng đất""",https://congbobanan.toaan.gov.vn/5ta1731924t1cvn/937_DSST_2024_khong_06112024.pdf
Quyết định:số 272/2024/QĐST-DS ngày 13/05/2024 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1731931t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Tranh chấp đất đai về đòi đất cho mượn, cho sử dụng nhờ, lấn chiếm...",Sơ thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Đỗ Kim D - Trần Quang H
Quyết định công nhận sự thoả thuận của các đương sự số 272/2024/QĐST-DS về việc: ""Tranh chấp lấn chiếm không",https://congbobanan.toaan.gov.vn/5ta1731931t1cvn/272_DSST_2024_khong_13052024.pdf
Bản án:số 1068/2024/DS-PT ngày 24/12/2024 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1731943t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về quyền sở hữu và các quyền khác đối với tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Trần Thị Thu H - Nguyễn Văn P
Bản án số 1068/2024/DS-PT về việc: ""Tranh chấp đòi tài sản""",https://congbobanan.toaan.gov.vn/5ta1731943t1cvn/1068_DSPT_2024_khong_24122024.pdf
Quyết định:số 185/2024/QĐPT-DS ngày 18/03/2024 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1731948t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Phạm Thị Kim D - Trung tâm Đo đạc Bản đồ
Quyết định giải quyết việc kháng cáo đối với quyết định đình chỉ giải quyết vụ án dân sự số 185/2024/QĐPT-DS về việc: ""Tranh chấp hợp đồng dân sự""",https://congbobanan.toaan.gov.vn/5ta1731948t1cvn/185_DSPT_2024_khong_18032024.pdf
Bản án:số 113/2025/DS-PT ngày 11/02/2025 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1731957t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Trần Hồng N - Nguyễn Anh T
Bản án số 113/2025/DS-PT về việc: ""Tranh chấp hợp đồng vay tài sản""",https://congbobanan.toaan.gov.vn/5ta1731957t1cvn/113_DSPT_2024_khong_11022024.pdf
Quyết định:số 620/2024/QĐ-PTDS ngày 08/07/2024 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1731963t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Y/c không công nhận bản án, quyết định về dân sự, quyết định về tài sản trong bản án, quyết định...",Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Đặng Ngọc L - Nguyễn Đức K
Quyết định phúc thẩm giải quyết việc dân sự số 620/2024/QĐ-PTDS về việc: ""Yêu cầu xác định quyền sở hữu, quyền sử dụng tài sản, phân chia tài sản chung để thi hành án""",https://congbobanan.toaan.gov.vn/5ta1731963t1cvn/620_DSPT_2024_khong_08072024.pdf
Bản án:số 1088/2024/DS-PT ngày 27/12/2024 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1731976t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng dịch vụ,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Công ty TNHH C1 - Ban Quản trị chung cư Lô R7
Bản án số 1088/2024/DS-PT về việc: ""Tranh chấp hợp đồng bảo trì hệ thống chữa cháy và báo cháy""",https://congbobanan.toaan.gov.vn/5ta1731976t1cvn/1088_DSPT_2024_khong_27122024.pdf
Quyết định:số 920/2024/QĐPT-DS ngày 08/11/2024 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1731995t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Huỳnh Ngọc B - Lăng Văn S, Nguyễn Thị P
Quyết định giải quyết việc kháng cáo số 920/2024/QĐPT-DS về việc: ""Tranh chấp quyền sử dụng đất""",https://congbobanan.toaan.gov.vn/5ta1731995t1cvn/920_DSPT_2024_08112024.pdf
Quyết định:số 1000/2024/QĐST-DS ngày 13/12/2024 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1732007t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về quyền sở hữu và các quyền khác đối với tài sản,Sơ thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Nguyễn Thành P, Nguyễn Thị Phương D - Triệu Ngọc H1
Quyết định đình chỉ giải quyết vụ án dân sự số 1000/2024/QĐST-DS về việc: ""Tranh chấp đòi nhà""",https://congbobanan.toaan.gov.vn/5ta1732007t1cvn/1000_DSST_2024_khong_13122024.pdf
Quyết định:số 987/2024/QĐPT-DS ngày 04/12/2024 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1732012t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Nguyễn Phi C - Phan Thị T
Quyết định giải quyết việc kháng cáo đối với quyết định đình chỉ giải quyết vụ án dân sự số 987/2024/QĐPT-DS về việc: ""Tranh chấp quyền sử dụng đất""",https://congbobanan.toaan.gov.vn/5ta1732012t1cvn/987_DSPT_2024_khong_04122024.pdf
Quyết định:số 709/2024/QĐ-PT ngày 14/08/2024 của TAND TP. Hồ Chí Minh(07.03.2025),https://congbobanan.toaan.gov.vn/2ta1732031t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển đổi quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Vũ Thị Lan P - Nguyễn Văn S
Quyết định đình chỉ xét xử phúc thẩm vụ án dân sự số 709/2024/QĐ-PT về việc: ""Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất""",https://congbobanan.toaan.gov.vn/5ta1732031t1cvn/709_DSST_2024_khong_14082024.pdf
